# w_1 w_2 VF 
3.916402448540500458e+00 4.525634247637421836e+00 -1.802650283179652035e-02
2.463685273934153930e+00 8.975329757035419576e+00 -2.897385558774216996e-01
1.005206945073019442e+00 2.449230562110785492e+00 -3.732864709036856077e-01
3.764388812522061034e+00 6.813855306892667052e+00 3.923914296144381808e-02
9.151277269035324125e+00 1.031860277181802399e+00 -9.888438985226200018e-01
2.935578832292150331e+00 4.308210699951251499e+00 4.403165076606141426e-02
8.763036952773346044e+00 8.891968097267058724e+00 -9.113476807954601355e-02
8.493211952924696106e+00 8.708189183776287035e-01 -9.651282076475959926e-01
6.511183873353295626e-01 3.320816859023577816e+00 -5.995186113010610995e-01
7.881920212709112583e+00 1.722950239099980241e+00 -8.281019870402144267e-01
7.288179937104151129e+00 7.057866227257280078e-01 -9.657509507061877718e-01
5.500388594907402506e+00 8.999578435391208941e+00 7.495139210421486453e-02
4.184081413497935387e+00 4.555839210877970835e+00 -6.836589622626121354e-02
1.243679338565307546e+00 9.785357444196343124e+00 -1.029603755030876755e+00
2.227515731638941787e+00 1.795362134000338949e+00 -6.014053559416034922e-01
5.935561554816817242e+00 3.085739640176686116e+00 -5.808094975149658001e-01
5.823029783010145177e-01 8.577210984339307842e+00 -1.007766365754000359e+00
7.465828773387447548e+00 9.215663092854075700e+00 5.655407227715089635e-02
8.246552018394439187e+00 9.009535172443763784e+00 5.517468538685288415e-02
9.295165539459222970e+00 1.944492422412403609e+00 -9.425740026443625297e-01
3.289057426687524543e+00 6.632007589195071384e-01 -9.741231161964245544e-01
6.875524670358540424e-01 2.156189091171084815e+00 -5.205447769353561682e-01
1.691453411929961348e+00 3.874022922482319498e+00 -4.070938585733507864e-02
6.686745825373735741e+00 3.282858722883327474e+00 -6.017369559363500153e-01
8.530064140605512213e-01 3.550836903769867714e+00 -4.876437262724868660e-01
5.730458110165452368e+00 7.000222448564294986e+00 4.419812082230745176e-02
4.433356429817315036e-01 4.741990662197501649e+00 -8.339323664780406986e-01
2.037953906937443271e+00 3.217783594218816656e+00 -2.872826412239959382e-03
2.706627613512003538e+00 9.981133218341058377e-01 -8.400426974175358996e-01
9.658512714431205737e+00 8.476880780447510588e+00 -7.910397771728459038e-01
5.613674478593201123e+00 3.850612474745997549e+00 -4.473106432332862870e-01
1.601477252236668258e+00 2.900697975200981826e+00 -9.267961641393052119e-02
1.747468263120435017e+00 7.091288970602333208e+00 -1.674301737040422289e-01
8.733038448531218023e+00 4.792064643348066255e+00 -6.753556786097016928e-01
2.997420079796317527e+00 2.537751478164907315e+00 -4.366060992082112513e-01
4.451278216316810976e+00 7.971015203478324374e+00 3.928255049735662752e-02
8.378979745484496533e+00 2.381520633113349827e+00 -7.666697608346646486e-01
5.294049958092701402e+00 9.364855231734916075e+00 -1.366608610655020151e-01
7.710704441380093144e+00 2.147582261392754432e+00 -7.865885856773833229e-01
1.524639334972925919e+00 3.822112754876467178e-01 -9.008444411813778530e-01
8.502595365375205105e+00 3.646951016219934338e+00 -7.146534004442004484e-01
3.083977296597664619e+00 4.730883651125199485e+00 4.409061169563965876e-02
8.785028167862552806e+00 6.749110710280748826e+00 -5.362406551088888529e-01
4.395988200397813905e+00 5.317640107821876683e+00 3.510127474864033204e-02
3.643262665180522220e+00 4.051287684055333571e+00 -7.499024220280237074e-02
2.590310815403853884e+00 7.103448533105719775e+00 3.502110343647535373e-02
6.463473118092704084e+00 8.931347417519187815e+00 5.664055618396246494e-02
3.664183421099865168e+00 2.404325476966770125e+00 -5.606370307543198095e-01
8.656590121700319385e-01 8.458096829500543201e-01 -7.765965743037008817e-01
1.331043900791226475e+00 9.204240972997430603e+00 -9.484918513092408521e-01
8.578609274949029473e-01 4.547305147184635743e+00 -5.450611998817604942e-01
5.614453569376082198e-01 9.024287218085703444e+00 -1.001578407094177114e+00
4.661267631409156564e+00 2.733962535456089249e+00 -5.696606396727401656e-01
6.693561360177853636e+00 5.725291843945524484e+00 -2.811786993964049408e-01
8.571132840962974342e+00 8.163530615815973945e+00 -2.192067232129033261e-01
5.571031620863422518e+00 3.610099456916264771e+00 -4.786954387495361285e-01
4.645492242778590963e+00 3.772411040534025872e+00 -3.695585682798618876e-01
7.335748424518532040e+00 4.924039411397288291e+00 -4.568037297573068756e-01
6.042271606351427238e+00 8.568452795160353963e-01 -9.685581518696040337e-01
4.663306202952359314e+00 4.045984046472444473e-01 -9.583785177805408395e-01
7.634703578565446236e+00 3.943542047004074735e+00 -5.917017196308588245e-01
2.474521457501949850e+00 8.726100579891706843e+00 -1.027048166614583646e-01
4.319667909814971729e+00 8.872595892729034261e+00 2.504334308644784457e-02
7.112079703340481451e+00 5.205902721084725293e+00 -4.006911769505088206e-01
8.099664812964348926e+00 6.706782867286021910e-01 -9.673067979592526733e-01
4.889092837696533245e+00 1.353416900560597824e+00 -8.403408957976422622e-01
5.311740876853733084e+00 4.247731879637374419e+00 -3.634735962237982676e-01
6.724465250964923868e+00 6.977140867816351566e+00 -3.143259630688466366e-02
2.880715668404452146e+00 9.041405856388097240e-01 -8.700655197676223640e-01
7.183931136846804399e+00 5.005132434322414170e+00 -4.313751976982003189e-01
5.717143362572169707e+00 7.423455470336207895e+00 4.551483151749691203e-02
4.643688922273712549e+00 8.384186603931889081e+00 3.428472380165059619e-02
1.602733805300077474e+00 8.632164512495441144e+00 -6.040145209200691312e-01
8.579353462841398326e+00 4.941161307674681868e-01 -9.967434553205678505e-01
6.379723296984568748e+00 6.424113130011573247e+00 -8.815852296500303886e-02
9.106678972026204022e+00 7.135410826727467182e+00 -6.365124071916925530e-01
3.512563945148570621e+00 6.564191335796284221e+00 3.997806321309038680e-02
3.261049782910079742e+00 7.198931200229305993e+00 4.108070157990617588e-02
2.735697420379456624e+00 7.329246717261361788e+00 2.650760944949670517e-02
2.302702631789983911e+00 8.102731113035329003e+00 -3.078784492016151120e-02
3.155843466129737429e+00 3.231891604483139613e+00 -2.217358960744628682e-01
9.280737085178059065e-01 4.374495555499113841e+00 -4.948604657629269710e-01
9.708477705865709240e+00 5.429131308639203318e-02 -9.586839777772135918e-01
1.159528634334086039e+00 5.464801907676619663e-01 -8.604447688308693998e-01
9.632228319142935646e+00 3.384222190163845401e+00 -9.973265204855188415e-01
5.405161719380410901e+00 2.731563617493991458e+00 -6.069752960492287297e-01
9.604104098973587966e+00 1.040537450879972292e+00 -9.982409838579520134e-01
4.199175265684333525e+00 3.031319624509811184e-01 -9.593150039914283278e-01
6.182578829881446580e+00 8.765204955513841156e+00 5.206292474530216374e-02
7.195007511996953653e+00 9.898446287023675794e+00 -2.186780955911872548e-01
7.277040156996028575e-01 9.889086400205744809e+00 -1.025242884405205057e+00
2.175255261688880726e+00 5.190415453098563781e+00 1.991864497792761313e-02
3.575326429070133649e+00 6.921665876175813636e+00 3.895564096840198332e-02
3.842783489550113618e+00 7.589632998011184739e+00 4.105676770678012844e-02
9.092449704194009996e+00 1.912511183694556083e+00 -9.085523594589715035e-01
2.799677720410176374e+00 3.622100809668377330e+00 -2.769565432973664088e-02
9.584154916655457379e-01 2.818192836884729324e+00 -3.648439001402259407e-01
2.380634335577153315e+00 6.865720219542910563e+00 2.739076370608728439e-02
7.434201928199819509e-01 3.223700133796785217e+00 -5.261790372789096892e-01
8.761720774851333715e-01 3.357005151555064959e+00 -4.490987867565481295e-01
7.938739780368540444e+00 1.536980431365369271e-01 -9.937969416289026414e-01
4.569587022408401644e+00 3.183012867239265464e+00 -4.733501803981168266e-01
5.058207947935650095e-01 1.424771990413935541e+00 -6.747174816712115941e-01
1.986956740577987546e+00 8.036470132753892770e+00 -1.633469904838888986e-01
7.173024654746250839e+00 1.922197590588378135e+00 -8.251105621624035269e-01
3.315470642388233191e+00 8.299227985879886305e+00 4.183295006324039278e-02
1.271358377454766320e+00 7.182379348396781715e+00 -4.317176643056828134e-01
8.765408342831177535e+00 4.825439389926826195e+00 -6.786303853417339216e-01
5.943517744156099347e+00 6.729011939165428835e+00 2.749826179124470471e-02
8.780882780849795566e+00 4.715952474001280592e+00 -6.910480949392854289e-01
9.184133332040026687e+00 1.781172133007159264e+00 -9.397801574599156105e-01
7.872890175922888645e+00 5.749211464074730493e-01 -9.713561954646938723e-01
8.431485416698775381e+00 8.490639269772650266e+00 -7.526777551688634826e-02
9.417368777966833804e+00 1.481199254178376390e-01 -9.813956044526406242e-01
5.705817744025664773e+00 8.008179764039446979e+00 4.927457456431105776e-02
6.034123050414240907e+00 2.862249961523988251e+00 -6.211527014944275837e-01
2.012749722488128779e+00 8.000498015489117876e+00 -1.382470441438043984e-01
8.648855840286287844e+00 7.345051918275758318e+00 -4.164680158866663762e-01
6.019602412135911074e+00 2.597538290188903698e+00 -6.621534252084129157e-01
2.950664775783387483e+00 2.987914590929792613e+00 -2.604585192540840310e-01
8.180227213721586565e+00 3.613595128379884613e+00 -6.730465359229950151e-01
3.468517920516441144e+00 5.443359486751547571e+00 3.968772536469655776e-02
1.153120964685770078e+00 9.664526871052402157e+00 -1.030671576836083236e+00
4.553133249105179026e+00 3.730153300871470012e+00 -3.656358334506988328e-01
3.890503597198033070e+00 1.999634434425259677e+00 -6.654807134368621035e-01
2.089044445068210187e+00 1.832890888084620917e-01 -9.562444166332937368e-01
1.913892940475504068e+00 1.345215521639237410e+00 -6.937494708714579961e-01
6.614503258905634064e-01 7.456775383087621556e+00 -8.176407608496991664e-01
4.375844218351626402e+00 9.491472480929855848e+00 -4.739515970759918817e-01
8.561176984356586583e-01 5.862546007944681392e+00 -6.818373793170220409e-01
4.615428219372341268e+00 3.705115196394642929e+00 -3.784466272610917947e-01
1.139989776935719512e-01 6.241922881373085374e+00 -1.029606782733296200e+00
8.615634444640914325e+00 1.207634944119432285e+00 -9.358056236314282739e-01
6.457973638308458497e+00 6.583247674717725983e-01 -1.002032478461052367e+00
4.997261106045569612e+00 8.673071873881868399e+00 3.500026421595481274e-02
2.130143274818490529e+00 3.880281773932211742e+00 3.631035228805412629e-02
4.337741014229166581e+00 6.696059763041418478e+00 3.889759199127595934e-02
4.467928872105634497e+00 5.673839095931698218e+00 3.664825407105753996e-02
1.607958724297798625e+00 1.728423377422015905e+00 -5.304379778235244203e-01
7.581091853263173697e+00 8.667834803570180213e+00 5.655982447284074732e-02
5.618165814555712068e+00 6.756258930792228057e+00 4.158629433326455072e-02
5.800832383489789024e+00 5.521070377756411851e-01 -9.933129169937493508e-01
3.159741048569338906e-01 4.204192223403202533e+00 -8.970380497431182931e-01
1.209469127091220564e+00 3.508092178229782032e+00 -2.488455674183502886e-01
8.607882368767173276e+00 8.478575186868674285e-01 -9.739673542461020350e-01
9.588884478641494624e+00 7.075407578627678440e+00 -8.571445083288525835e-01
4.437907569545700426e+00 1.598957398568594090e+00 -7.673795301654766643e-01
7.548355606004347074e+00 9.209039863242232116e+00 5.913835188246279601e-02
5.592070305290112842e+00 7.797266731726998579e+00 4.835249373996997058e-02
8.604983200222125816e+00 2.085920758973399902e+00 -8.041990626675162845e-01
7.881387221093127060e+00 7.559359317459131589e+00 -1.476799256145799877e-01
9.767193658425451730e+00 2.998779037857963292e+00 -1.013512789822120563e+00
1.070040099801634836e+00 6.983238737415016217e+00 -5.298773575494193366e-01
4.709568500876581965e+00 7.626943637073215321e+00 4.110238622413753262e-02
1.300447534204895783e+00 4.468450314915350496e+00 -2.614597335288317836e-01
2.775928443840555815e+00 3.590667846741725455e+00 -3.115871639163891871e-02
2.682403492606851625e+00 5.118367248140179626e+00 3.983599740708587689e-02
6.660436037581814794e+00 7.187944676613892969e-02 -1.002556135710274354e+00
8.752891069796215007e+00 6.968514723795935950e+00 -5.081028589424800845e-01
6.438294361001860366e+00 6.928397827425242461e+00 4.820821849860434938e-03
3.632940389989552377e-01 1.149840378528129703e+00 -7.378529920528829056e-01
9.821479082638003177e+00 5.244255053360018515e+00 -9.442940806340709425e-01
8.140579063276174310e+00 6.837990704836552247e+00 -3.465255167427977456e-01
9.530032417614195950e+00 5.246327117665861905e+00 -8.536751748060722456e-01
5.132686737527910464e-02 9.480087292683705869e+00 -9.987819830650557229e-01
3.621482742078824923e+00 2.171492330016093764e+00 -6.105856153868114422e-01
7.180599200873885035e-01 6.555369319724887234e+00 -6.853983930602050023e-01
7.410225176614813947e+00 2.090829420571813924e-01 -9.974274916719656492e-01
2.884538148179258688e+00 6.428121202347639063e+00 3.710230626636379370e-02
3.704715116379977413e+00 8.744783417676703863e+00 1.703712312142324770e-02
8.138126168412478378e+00 7.958224505504952973e+00 -1.196848861781743545e-01
3.777974590238827091e+00 1.773361564627564224e+00 -7.031305392356081985e-01
2.231174319839963616e+00 3.625904958902220976e+00 3.772920407771573892e-02
3.973303791212047020e+00 8.321160267342800343e-02 -9.768898051155714413e-01
4.482544957801806729e-01 8.810738162274359686e-01 -7.708752046121158941e-01
3.123902466518004406e+00 7.343809354890820096e+00 4.205037028273306277e-02
3.643484724496255378e+00 4.185614857422454094e+00 -3.661399966316247756e-02
5.359023891836401932e-01 9.677370225422958327e+00 -1.016137909334893230e+00
4.467241306444453386e+00 5.601519407147145913e+00 3.643803638765330533e-02
5.463352918326124019e+00 6.234468726690235663e+00 3.201451992018844450e-02
8.343974573916385751e+00 5.870515066026712248e+00 -5.149281625251206362e-01
2.808246789855881165e+00 6.122558309435077284e+00 3.862165757882118911e-02
1.429165723817314992e+00 4.934228782003444280e+00 -2.143393496932821662e-01
2.675584750368373843e-01 2.601842162481971865e+00 -8.480759258528376421e-01
1.015212983883061471e+00 2.852853646406095844e+00 -3.329353009402478136e-01
7.884080241809876988e+00 7.893615157058293974e+00 -7.345680094962792062e-02
3.714935145064583111e+00 5.778949761508021865e+00 3.764415993969949525e-02
2.799544439096434800e+00 1.018082444971294548e-01 -1.000769450727958088e+00
5.982007964777985798e+00 9.410825994554707918e+00 4.731799869018393778e-03
5.073508058015368860e+00 9.781989803495505953e+00 -6.456212400607835855e-01
5.109605476603826801e+00 7.811472340903857337e+00 4.602523437769256986e-02
2.252864608160067839e+00 4.412663081952450383e+00 3.890996874765617619e-02
2.146287739019060670e+00 2.104643737529327208e+00 -4.859184209678510946e-01
4.282095125946445258e+00 8.288747361779739364e+00 3.942196549492305024e-02
7.306215991964154277e+00 5.852290438412112827e+00 -3.412512370272198226e-01
7.229100982732122205e+00 6.306452681919814118e+00 -2.587013295261468837e-01
4.295952916209403227e+00 6.404533782660752905e+00 3.787675320778571830e-02
5.592481855375222022e-01 6.527420028797766172e+00 -7.981750864416579105e-01
4.114148086573700347e+00 1.767971666804457609e+00 -7.197192118424253771e-01
9.364006520823403790e+00 5.639758426660450574e+00 -8.460310025837292081e-01
2.887181669367663961e+00 5.147882472074551963e+00 4.063513608360791451e-02
9.797510740044073074e+00 3.273266941285672527e+00 -1.014954337348573432e+00
5.827456717538609610e+00 9.045247928178909547e+00 7.362646712485676481e-02
1.199034718031249502e+00 6.313622796053333097e+00 -4.689107954689877289e-01
4.771133391847588889e+00 1.594663580829392524e+00 -7.897115672874450709e-01
2.487851311283196587e+00 8.702279260132010918e+00 -8.215903169341132184e-02
5.939069792688617788e+00 6.935034736814010614e+00 4.112523189671946078e-02
2.604610502994657129e+00 1.902569513188276717e+00 -6.105185239672685782e-01
2.025020105293835915e+00 9.385296674359606683e+00 -7.796810992210949642e-01
1.261627490543075769e+00 6.368379383236643321e+00 -4.209035252058761500e-01
8.942389998212645352e+00 4.759522534144026373e+00 -7.191117608866072208e-01
1.010619805853664843e+00 8.186837027289930901e+00 -8.427799294582238865e-01
6.538116016929085283e+00 1.314463124266356253e+00 -9.141026371867241318e-01
4.936028301496501847e+00 5.985774136059279549e+00 3.764040423296588500e-02
