# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 mu_2_2 mu_3_2 mu_4_2 mu_3_3 mu_4_3 mu_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.254095040585029039e+02 1.268009986413215984e+02 1.283585723568332071e+02 1.217338237673541528e+02 3.000000000000000000e+00 4.365721894742129461e-01 9.629509294636293681e-01 2.610193449484796702e+00 5.192048447488196262e-05 1.106312335600834751e-01 4.285071871695514956e-01 4.598062170120231773e-01 4.140377497961704734e-01 7.279554396176302067e-01 1.005478034846871038e+00 9.465223798359402307e-01 1.019849418683084652e+00 1.204604855906396068e+02 1.220461539043069195e+02 1.256933492430997603e+02 1.155541039254843980e+02 1.256038249024703362e+02 1.299179220650458149e+02 1.231565626514419023e+02 1.137307612726541493e+02 1.318154117786687038e+02 1.259154662450466446e+02 1.293049156092771739e+02 1.150331371755166856e+02 1.172860734867779229e+02 1.173386587753546308e+02 1.203914369984515105e+02 1.179007525895067801e+02 1.332919755727900668e+00 3.067491264594270350e-01 6.296813063331967442e-01 1.114217174974513114e+00 5.085467682857991445e-01 1.161730634806971585e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.172860734867779087e+02 1.173386587753546451e+02 1.203914369984514963e+02 1.179007525895067658e+02 3.000000000000000000e+00 5.299405326491573032e-01 1.247234914459802280e+00 2.512646150838512504e+00 9.683280918802397407e-06 1.901456081822744740e-02 3.236255807002769713e-01 4.359677957756123434e-01 5.970062626754023549e-01 2.787422409807412405e-01 1.065156340572924076e+00 1.235467170888653099e+00 1.377235025993909456e+00 1.156335595584084786e+02 1.144525613272444815e+02 1.193448209616370406e+02 1.158477185256869717e+02 1.180396848645841601e+02 1.183439135306020518e+02 1.164443537612842476e+02 1.147499486589368303e+02 1.195176022223937053e+02 1.186370216077513504e+02 1.205096130226488924e+02 1.153764785084677982e+02 1.158733948875211297e+02 1.168292325135293339e+02 1.194787585909023875e+02 1.177288398075620250e+02 1.013689587781630985e+00 6.768678542648088881e-01 1.563363862029993612e-01 4.776226757719183591e-01 3.002625610474450313e-01 1.564560412038477955e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.180396848645841601e+02 1.183439135306020518e+02 1.164443537612842476e+02 1.147499486589368303e+02 1.000000000000000000e+00 2.832672885579903266e-01 1.142072660548975271e+00 2.124461916567005559e+00 4.034692414070286943e-05 5.212414389644792756e-02 2.910125198615627351e-01 3.218583539266308691e-01 4.793525097118163103e-01 3.145375850341760593e-01 9.725529934547119115e-01 1.118771640464120809e+00 1.188679963942743445e+00 1.169716401106667405e+02 1.099144446424318460e+02 1.153207319336589904e+02 1.106365528664154567e+02 1.213161818395965099e+02 1.197849214007363656e+02 1.125777303446577804e+02 1.107707978474426085e+02 1.254104440248390517e+02 1.237128775453210920e+02 1.175885078344097394e+02 1.113918632136602866e+02 1.285688561009956175e+02 1.123402869835423417e+02 1.216776316118018428e+02 1.138411080112733771e+02 1.165748333162036188e+00 6.127608701823301640e-01 3.953476255293109642e-01 1.400519886487102905e+00 3.397913309339086751e-01 2.027016892520018043e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.213161818395965241e+02 1.197849214007363656e+02 1.125777303446577804e+02 1.107707978474426085e+02 1.000000000000000000e+00 -4.101885311490605091e-02 6.965759822890779107e-01 1.921386311481110276e+00 6.467899273150550020e-05 1.408309585769182970e-01 3.864504668817789756e-01 2.265953319909665975e-01 4.082149526640930226e-01 4.791685881464335939e-01 9.671003739319596892e-01 9.794780703743992678e-01 9.843326935127595378e-01 1.224233183771442128e+02 1.049809034877373790e+02 1.127611739262054158e+02 1.036021248025554087e+02 1.262087892367412394e+02 1.248584150954831529e+02 1.055991894184272297e+02 1.036686358622563233e+02 1.386221996448414018e+02 1.321765885496993462e+02 1.168631173114411865e+02 1.057249698507457367e+02 1.421860237091171655e+02 1.094201066038834256e+02 1.248755520309697147e+02 1.111195671236860107e+02 1.577695339195664515e+00 6.292529465786402820e-01 3.523464488291610519e-01 1.242238683515203501e+00 5.577104063251213661e-01 2.258990905211776035e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.262087892367412394e+02 1.248584150954831387e+02 1.055991894184272297e+02 1.036686358622563233e+02 1.000000000000000000e+00 -4.366329128577071117e-01 1.955967997677311443e-01 1.631137374516854699e+00 5.483831796423504584e-05 2.499924678497662534e-01 6.287646609344585968e-01 2.385088502749950212e-01 3.842952850778020846e-01 6.438739622273723651e-01 1.026225806838852117e+00 9.100098418456072924e-01 8.674988738218557538e-01 1.345339493133416227e+02 1.037843514993505494e+02 1.119700486045060330e+02 9.609778793729526569e+01 1.365755076523543039e+02 1.414470130870043931e+02 1.002949486317300938e+02 9.681811942955390293e+01 1.556551646528506296e+02 1.445680924502034372e+02 1.229819716067688375e+02 1.015546834356275383e+02 1.514280991102595237e+02 1.154615840074976063e+02 1.272159111862527254e+02 1.116433588319599721e+02 1.957324376860989146e+00 6.878782575184165804e-01 3.135541119587504366e-01 1.112781460611215412e+00 7.471850981204377629e-01 2.533453741961448014e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.365755076523543039e+02 1.414470130870043931e+02 1.002949486317300938e+02 9.681811942955390293e+01 1.000000000000000000e+00 -6.623686211805809299e-01 -1.081009589555046446e-01 1.483363716594342963e+00 5.106366492998931297e-05 2.776971800722474182e-01 4.675047198748638611e-01 2.962303803057411145e-01 2.770367110497551355e-01 6.713758861466405659e-01 9.985718247504229428e-01 9.144226108083481908e-01 8.253952120648301305e-01 1.520790676712371976e+02 1.016042472085328825e+02 1.133137775629449067e+02 8.460521703665307314e+01 1.451628209755637613e+02 1.675016390214269677e+02 1.000716390283959498e+02 9.565917933154865693e+01 1.639511133607489626e+02 1.549272733208294142e+02 1.364830204983430519e+02 1.015559442249339952e+02 1.353908218822290621e+02 1.396357687477392915e+02 1.195637366274293356e+02 1.173188400449079722e+02 2.012344297169076146e+00 6.959598799075912279e-01 3.200815959401522304e-01 1.091064493669491764e+00 7.700296685343024361e-01 2.598119466070447192e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.520790676712371976e+02 1.016042472085328967e+02 1.133137775629449067e+02 8.460521703665307314e+01 0.000000000000000000e+00 -7.556375726526587400e-01 -3.019756849308929958e-01 1.490700539625575693e+00 6.604782016963600948e-05 3.660129099878520753e-01 6.293038664779724289e-01 3.378840368819328588e-01 3.766105400867308939e-01 9.569457901528425348e-01 9.525596031051721813e-01 7.959763837696905986e-01 9.319320069919372340e-01 1.867754974101129335e+02 8.863225274203563231e+01 8.152254083395797579e+01 7.424020036002497136e+01 1.545296099703168125e+02 1.063651586995894007e+02 8.885576617663249976e+01 9.904667138999985809e+01 1.779615985028384841e+02 1.568144475252876759e+02 1.222463269358399600e+02 1.018213724886131786e+02 1.399997756604001324e+02 1.393968078849601397e+02 1.227314948832278816e+02 1.211703872728004541e+02 1.205941043227160447e+00 2.806538242703216390e+00 6.342259088180369764e-01 1.213523291791781089e+00 8.413725487260308444e-01 1.230798461824948120e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.545296099703168125e+02 1.063651586995894007e+02 8.885576617663249976e+01 9.904667138999985809e+01 1.000000000000000000e+00 -6.986544281781000842e-01 -2.260815530620371439e-01 1.528772696705837042e+00 4.201401020373632855e-05 3.024340992121569149e-01 4.879871009770615498e-01 3.644348089406967972e-01 3.459678455042745071e-01 6.864430557230620789e-01 1.020981998719223904e+00 9.308535417493575270e-01 8.425293152953213793e-01 1.645814456348532815e+02 1.226661468830120896e+02 1.157084799501223102e+02 1.065376593061507720e+02 1.569470004934985070e+02 1.672570156097174277e+02 1.116018894974988740e+02 1.033618892485919645e+02 1.544729688960999567e+02 1.478715268943444130e+02 1.420571862973633586e+02 1.102606117195178115e+02 1.514977326556629578e+02 1.515544207079085481e+02 1.418601351018212995e+02 1.324456609222821157e+02 2.045835548232294077e+00 7.115787988721722357e-01 3.024386061092803613e-01 1.114388280476966475e+00 7.607274922690867580e-01 2.635280330281478900e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.569470004934985070e+02 1.672570156097174277e+02 1.116018894974988598e+02 1.033618892485919787e+02 1.000000000000000000e+00 -6.395045880964997931e-01 -9.979463025848522850e-02 1.520785454065485709e+00 5.205585127463627421e-05 2.871772917495633015e-01 4.687465739387122188e-01 6.867784060719031025e-01 2.793938903354433734e-01 6.828339204856195277e-01 1.018536301767934527e+00 9.431516223727458570e-01 8.372073775299090359e-01 1.605282627347028210e+02 1.137613623020136799e+02 1.155772206263672075e+02 9.858278890270406691e+01 1.556525796795060330e+02 1.757007344291188247e+02 1.078214975347012938e+02 1.027222360980684783e+02 1.584265238666764901e+02 1.515491175221086166e+02 1.380909976185375569e+02 1.081673154532981869e+02 1.412650158613156464e+02 1.464192656819803346e+02 1.290897929395825656e+02 1.255254612725789798e+02 2.041838355532018756e+00 7.140120370050739851e-01 3.001509747688276275e-01 1.120853242768877767e+00 7.886007347368637621e-01 2.617429051984576649e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.556525796795060330e+02 1.757007344291188247e+02 1.078214975347012938e+02 1.027222360980684783e+02 1.000000000000000000e+00 -6.784249706516367606e-01 -1.684048618962996624e-01 1.511554920593026319e+00 4.862066170306847656e-05 2.994675916761625478e-01 4.953131501688978755e-01 6.014359049418587233e-01 3.093245626188112496e-01 6.863678189721127421e-01 1.020933917076517483e+00 9.311260299211581160e-01 8.424171639727734417e-01 1.609924457489294127e+02 1.193635305079725129e+02 1.151136715814451605e+02 1.029193236948024719e+02 1.582388057502240315e+02 1.769650935896073634e+02 1.097005068162839194e+02 1.029747967217084437e+02 1.574030658831592575e+02 1.495618985653253219e+02 1.390606711749933027e+02 1.094756394802987813e+02 1.472006636826199610e+02 1.503257446382529565e+02 1.366296729796373484e+02 1.288078657015061026e+02 2.045756218885014466e+00 7.116356538352635042e-01 3.023844496436696727e-01 1.114535017629867841e+00 7.613340084500241911e-01 2.634899311905574582e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.582388057502240315e+02 1.769650935896073634e+02 1.097005068162839336e+02 1.029747967217084437e+02 1.000000000000000000e+00 -6.716914245847919185e-01 -1.616626012521021893e-01 1.518279752082518641e+00 4.893056065498248980e-05 2.961382550727872376e-01 4.997332537633172311e-01 6.190944530330431128e-01 3.193525465285076415e-01 6.862924027499779367e-01 1.020885720738942348e+00 9.313991680914563975e-01 8.423047451223136806e-01 1.624613205915812841e+02 1.209599469280966275e+02 1.156695416148194369e+02 1.048747573911973063e+02 1.590825003915534523e+02 1.766907430648240052e+02 1.102364130223978833e+02 1.041267068243709986e+02 1.567445197544555811e+02 1.496247646284634527e+02 1.393031947044611059e+02 1.105082828674631799e+02 1.485026404206502662e+02 1.506761618989016256e+02 1.370463053950245467e+02 1.297483851564844599e+02 2.045676700303982631e+00 7.116926444212738900e-01 3.023301639921898709e-01 1.114682104812381613e+00 7.619419714262674059e-01 2.634517384641160920e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.624613205915812841e+02 1.209599469280966275e+02 1.156695416148194511e+02 1.048747573911973063e+02 0.000000000000000000e+00 -6.431556382357863644e-01 -9.265042919092769669e-02 1.506339152719355035e+00 7.862708286306542647e-05 2.517628489326558805e-01 3.781757458467301380e-01 3.201888159932372857e-01 2.461439022965422607e-01 8.022428708897333394e-01 8.348100305739836191e-01 6.007252993772910221e-01 7.395933309181825788e-01 1.908222541414930049e+02 9.556409251770757862e+01 9.906188210826904594e+01 9.062942612733830572e+01 1.328590790264928501e+02 1.089315440397868571e+02 1.053995991433436643e+02 1.091706674265021064e+02 1.563968549996250204e+02 1.304615973236279842e+02 1.223960692088627411e+02 1.104863490945257354e+02 1.591273723816973416e+02 1.266523518641816253e+02 1.250503904872632006e+02 1.223418968536484499e+02 3.408884328682082909e+00 2.333411302444223345e+00 2.426793159659156096e+00 1.318474728017911657e+00 7.015634435535098579e-01 1.274203289974723319e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.908222541414930049e+02 9.556409251770757862e+01 9.906188210826904594e+01 9.062942612733830572e+01 0.000000000000000000e+00 -9.717400860977222221e-01 -5.520275815418683729e-01 1.308547409346424217e+00 2.122885566386862122e-05 8.343429222645322163e-01 3.708805046676036388e-01 3.378933024868632784e-01 3.772366921295219333e-01 1.031974648205156830e+00 8.460885405917013546e-01 7.649985633117027950e-01 9.129210542330825628e-01 2.030698168918067665e+02 8.190760877548898122e+01 8.354327903569367209e+01 8.180117339938463772e+01 1.548851602717265905e+02 1.058650562024701713e+02 9.839788910833951263e+01 9.220089855472717488e+01 1.334644112184437859e+02 1.152377969974070169e+02 1.310876283620180516e+02 9.253125307467200855e+01 1.630879173754858300e+02 1.291790813345782283e+02 1.300037920153882567e+02 1.194124312707976401e+02 1.208666617187802883e+00 2.919835782949452785e+00 6.600218761380481913e-01 1.230044316342383537e+00 8.984231462353371445e-01 1.228918021308972541e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.030698168918067665e+02 8.190760877548898122e+01 8.354327903569367209e+01 8.180117339938463772e+01 0.000000000000000000e+00 -1.028667848132552853e+00 -6.077696509164667305e-01 1.250433954651360979e+00 1.365379459633959067e-05 8.696798859863710263e-01 3.480605185804249158e-01 3.378840368819328588e-01 3.609036050406858598e-01 1.018946377686078320e+00 8.522696761337054117e-01 7.706065315669400340e-01 9.198917968992137428e-01 2.087931258509536008e+02 7.828503345620792686e+01 8.138166089539254244e+01 7.944613210030080097e+01 1.510317520219103642e+02 1.045038506777556933e+02 9.276102985683425572e+01 8.809440315997873938e+01 1.276718727710906052e+02 1.120497581665151614e+02 1.249473153105551972e+02 8.739846482300276875e+01 1.709754059478467241e+02 1.440927537025466734e+02 1.306624714411808270e+02 1.176957808338506197e+02 1.207141522764748176e+00 2.941244594265090662e+00 6.647304042853828809e-01 1.237398082186445647e+00 8.891627905838117574e-01 1.225134931852222664e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.510317520219103642e+02 1.045038506777556933e+02 9.276102985683425572e+01 8.809440315997873938e+01 1.000000000000000000e+00 -7.043377693070977941e-01 -2.205351087858484771e-01 1.511859570171653067e+00 4.282252460655815667e-05 2.993442428945912726e-01 4.795580292884482621e-01 3.355437716324365383e-01 3.594624279756761798e-01 6.864430557230620789e-01 1.020981998719223904e+00 9.308535417493575270e-01 8.425293152953213793e-01 1.643317582471747471e+02 1.217823191106856768e+02 1.149637020847414561e+02 1.028577639625540883e+02 1.568125706115318678e+02 1.645742829604592430e+02 1.104554184692400582e+02 1.000429869496850728e+02 1.553559319910773127e+02 1.473112521950647249e+02 1.403622258442018449e+02 1.067750112363426354e+02 1.521017172145388656e+02 1.487037777143204380e+02 1.399260723618339739e+02 1.275411306802789682e+02 2.045835548232294077e+00 7.115787988721722357e-01 3.024386061092803613e-01 1.114388280476966475e+00 7.607274922690867580e-01 2.635280330281478900e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
