# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.340574276529935389e+02 1.282543404890859904e+02 2.263759990988745017e+02 5.124766834980254515e+01 2.000000000000000000e+00 -1.072448878329935518e+00 -6.459767214686287229e-01 1.201078964808758087e+00 3.566633657926620308e-08 2.646349636439162545e-01 2.821474459834250048e-01 2.000000000000000000e+00 5.488980893345311030e-01 7.402988128079738273e-01 9.096176162346694127e-01 1.180773988118008155e+00 1.008164887549054534e+00 1.302243974940734290e+02 1.303193461919807703e+02 1.816379429529453660e+02 5.083833047763054935e+01 1.376840111954693384e+02 1.533165229569210055e+02 1.823279083674033814e+02 5.189120952957048161e+01 1.330830978569494221e+02 1.285546613685231989e+02 2.283564817425139495e+02 4.754674092817634090e+01 1.365694070962391322e+02 1.342374712691245691e+02 1.797531452213251839e+02 5.641432214807948498e+01 3.938327175113427447e-01 1.794289764258379383e-01 3.154596505028073256e-10 8.615044387137814397e+00 3.488368533116474879e-01 7.283760902345869093e-02 5.854790726889007146e+00 4.768327671337936786e-03
1.330830978569494221e+02 1.285546613685231989e+02 2.283564817425139495e+02 4.754674092817634090e+01 2.000000000000000000e+00 -1.064853580165796787e+00 -6.406201296939906253e-01 1.210912969362397007e+00 3.588183719143140578e-08 2.665150989109665858e-01 2.826115928484425055e-01 2.000000000000000000e+00 5.463055177753418645e-01 7.460505488897742898e-01 9.117633961944839882e-01 1.171915936891986476e+00 9.976977566390409224e-01 1.310083770815934088e+02 1.297787124689383234e+02 1.811423093032498741e+02 5.237686396367602981e+01 1.377571550259619926e+02 1.524132571133752094e+02 1.818496247308524403e+02 5.343073195259014341e+01 1.337583324401237235e+02 1.290667912769512498e+02 2.271199179177180554e+02 4.906165230310232772e+01 1.366848203984098689e+02 1.342288956983501862e+02 1.797201625443585442e+02 5.811373996983208912e+01 3.959754646945852219e-01 1.804052054591721022e-01 3.138228810985830340e-10 8.525010537419987600e+00 3.507347890378031963e-01 7.323390057962662902e-02 5.935713816581028368e+00 4.794270968904492010e-03
1.337583324401237235e+02 1.290667912769512498e+02 2.271199179177180554e+02 4.906165230310232772e+01 2.000000000000000000e+00 -1.071403708084257111e+00 -6.450586115247117780e-01 1.202251195356197844e+00 3.432493020283914747e-08 2.599690582712250730e-01 2.769185332833759006e-01 2.000000000000000000e+00 5.645300875698032739e-01 7.409469975920405238e-01 9.098187682619727212e-01 1.179912988424833387e+00 1.006817444092203750e+00 1.307100393935452871e+02 1.303572874192030611e+02 1.813859125764230953e+02 5.124264372740940132e+01 1.379144589212555729e+02 1.532717272642677813e+02 1.821084907780178241e+02 5.228937002707996129e+01 1.334570572443058438e+02 1.287922943269817608e+02 2.280850837492673122e+02 4.796338852951810594e+01 1.366635653095378018e+02 1.345392673012774480e+02 1.795784860888747687e+02 5.685049995849001192e+01 3.940409762420300499e-01 1.795238584636307810e-01 3.151927444798746217e-10 8.610777615225984505e+00 3.490213182304717776e-01 7.287612554884469185e-02 5.864905063770663673e+00 4.770849162456865418e-03
1.334570572443058438e+02 1.287922943269817608e+02 2.280850837492673122e+02 4.796338852951810594e+01 2.000000000000000000e+00 -1.065150763943282897e+00 -6.412118993955910895e-01 1.210910371509025474e+00 3.546650656086138098e-08 2.636523777060464369e-01 2.805110407343729406e-01 2.000000000000000000e+00 5.527284950141931885e-01 7.446630329851181562e-01 9.115228469908345232e-01 1.173109436626782909e+00 9.989589149479317642e-01 1.311711132395631694e+02 1.300203422885109319e+02 1.810047239861727917e+02 5.230110752087811932e+01 1.379120936086549136e+02 1.527352244962850705e+02 1.817259195198981274e+02 5.335822472060842614e+01 1.337558332090484612e+02 1.290894655537353231e+02 2.271606173935359152e+02 4.898334484180707449e+01 1.367293290920959805e+02 1.344440392119187777e+02 1.794438677711181924e+02 5.802972157902220118e+01 3.956868010699692295e-01 1.802736911988367940e-01 3.143329321676557078e-10 8.530601930742150785e+00 3.504791055814298062e-01 7.318051352706210488e-02 5.906425416235350667e+00 4.790775976235357898e-03
1.337558332090484612e+02 1.290894655537353231e+02 2.271606173935358868e+02 4.898334484180707449e+01 2.000000000000000000e+00 -1.071147734961375608e+00 -6.449047765201628701e-01 1.202609306597411720e+00 3.431868024801700582e-08 2.598566569898417278e-01 2.768483967647132893e-01 2.000000000000000000e+00 5.648079077625486333e-01 7.410361235948846881e-01 9.098691127420384106e-01 1.179717520049121227e+00 1.006574760280128267e+00 1.307475966947121435e+02 1.303570743431626795e+02 1.813589552878528934e+02 5.128900274231709489e+01 1.379276097085185029e+02 1.532657247716205688e+02 1.820828836228895966e+02 5.233613363969336518e+01 1.334766270838476032e+02 1.288100863892179007e+02 2.280457501725406360e+02 4.800838880567078348e+01 1.366704730747056544e+02 1.345531900915431720e+02 1.795563332776493723e+02 5.690183016863104370e+01 3.940882622188353057e-01 1.795454018093941007e-01 3.151740225162232747e-10 8.608412528447118461e+00 3.490632017272492504e-01 7.288487087984361901e-02 5.865553319753274764e+00 4.771421677130340162e-03
1.334766270838476032e+02 1.288100863892179007e+02 2.280457501725406360e+02 4.800838880567078348e+01 2.000000000000000000e+00 -1.065377081806495818e+00 -6.413679890210247647e-01 1.210613825408033417e+00 3.541081911898566662e-08 2.634462631583738279e-01 2.803174169155879802e-01 2.000000000000000000e+00 5.533340280586508397e-01 7.445098224652614283e-01 9.114654261547787684e-01 1.173346251796280271e+00 9.992286188677851344e-01 1.311603121050507070e+02 1.300383069384066346e+02 1.810138473298811164e+02 5.226332477345958694e+01 1.379166704965077770e+02 1.527620005875598395e+02 1.817354930520990024e+02 5.332016930302986424e+01 1.337466411179226782e+02 1.290803235520585588e+02 2.271929408749149957e+02 4.894690878443127957e+01 1.367284585485066088e+02 1.344536359123250691e+02 1.794407676043328763e+02 5.798763567298308175e+01 3.956295155768201344e-01 1.802475921041646889e-01 3.143745089486611978e-10 8.533118014531012818e+00 3.504283650251540649e-01 7.316991883002686714e-02 5.904266322642342857e+00 4.790082392498025594e-03
1.367284585485066088e+02 1.344536359123250691e+02 1.794407676043328763e+02 5.798763567298307464e+01 3.000000000000000000e+00 -1.227143416850326130e+00 -5.066312860934570894e-01 7.523444523928052297e-01 3.853039065204142159e-05 1.662889556286658854e-01 3.129761983121316371e-01 1.338645567471220543e-01 4.991803705220062004e-01 6.673127923409688522e-01 7.841636263732423284e-01 6.687087405589688949e-01 1.050765783826014266e+00 1.300530403429137323e+02 1.304624604261818774e+02 1.577554838486586561e+02 2.807556304322088181e+01 1.352088612154804537e+02 1.569200863144251343e+02 1.490690711672157249e+02 2.548572492879051055e+01 1.383677396192083791e+02 1.233644838949265363e+02 2.152127047432682900e+02 2.784939208365496910e+01 1.356250745117152974e+02 1.575075350024223724e+02 1.890459272268432755e+02 3.147149105099557076e+01 2.116772563710050958e-01 9.412931860403379869e-02 1.373240529111360020e-01 7.337096236742169708e+00 3.051910231147879071e-01 9.583148757968745768e-01 1.206657560680302055e+00 3.710774723751694443e-03
1.356250745117152974e+02 1.575075350024223724e+02 1.890459272268432755e+02 3.147149105099557076e+01 3.000000000000000000e+00 -1.187998926836298708e+00 -5.848673467180154351e-01 9.088694930454181975e-01 9.565705399813272960e-05 2.567824943343915978e-01 3.685442499386294424e-01 6.143076581410765735e-01 4.991658269286436966e-01 7.924901727101608673e-01 8.887668299618718404e-01 7.797967201051489994e-01 1.036452205064650522e+00 1.534722499598812249e+02 1.344959165832487713e+02 1.386729474189263271e+02 6.825168962384395854e+01 1.481306994325740902e+02 1.631055896927738331e+02 1.270491070589088167e+02 6.741167321188851247e+01 1.606195355082229810e+02 1.255229042253727698e+02 1.854121314267706282e+02 6.445395815473150947e+01 1.355388841693571749e+02 1.690242975409446160e+02 1.394811458370897697e+02 7.589207318072995179e+01 2.524541555136544102e-01 1.122621202939744905e-01 1.637777642798626532e-01 5.116538934920853876e+00 3.639821459647699098e-01 1.142921903627412084e+00 1.440731736637506089e+00 4.425607557425018275e-03
1.481306994325740902e+02 1.631055896927738331e+02 1.270491070589088167e+02 6.741167321188851247e+01 1.000000000000000000e+00 -9.349600048385720008e-01 -6.573039315054407528e-01 1.487383921828296929e+00 1.711731660331924288e-07 2.454622369919299829e-01 3.821127681018989808e-01 3.587801217742248028e-01 4.210410964491307362e-01 5.442436125326778340e-01 7.522622396824280022e-01 8.627188510107806074e-01 8.814621777266777869e-01 1.332116882355178689e+02 1.607650357004699515e+02 1.313639167510127095e+02 5.982410093169512777e+01 1.393633692666992943e+02 1.956909099348508505e+02 1.337587526992112998e+02 5.750962842668144503e+01 1.406469485238049231e+02 1.620180627041320633e+02 1.651121608766869144e+02 6.088234500241276947e+01 1.384452221237094989e+02 1.635070381877617649e+02 1.346201121610267535e+02 6.845311353449365299e+01 1.217468502513052497e+00 3.287730220570548312e-01 7.888480361169547192e-03 4.775014656445804029e+00 3.017540825168074647e-01 2.752450610512732876e+00 6.583813057558708381e-01 4.660069610842394218e-03
1.393633692666992943e+02 1.956909099348508505e+02 1.337587526992112998e+02 5.750962842668143793e+01 1.000000000000000000e+00 -9.252421616102972646e-01 -6.605539834388405307e-01 1.510069660218246179e+00 1.402905422750582547e-07 2.456599761692000450e-01 3.968521605433926736e-01 4.203819911967308087e-01 4.354956628051867562e-01 5.514054967695899423e-01 7.600489081689291160e-01 8.743343610198404114e-01 8.790186585184089907e-01 1.244964977962612949e+02 1.592922237025532013e+02 1.214051496145703908e+02 5.510796746507318744e+01 1.300022723647821010e+02 2.091516188213252576e+02 1.257969643723975537e+02 5.233267725501504231e+01 1.295145342743854826e+02 1.582275607022276063e+02 1.683930196305071831e+02 5.651012138520317762e+01 1.309185090810429415e+02 1.599257762036136512e+02 1.279603903593473859e+02 6.668052973837869501e+01 1.230255079708394872e+00 3.322259915733898894e-01 7.971329866420606355e-03 4.758987451466608398e+00 3.049232830851513754e-01 2.781358481340612254e+00 6.652960172023122398e-01 4.709012429232912501e-03
1.300022723647821010e+02 2.091516188213252292e+02 1.257969643723975537e+02 5.233267725501504231e+01 1.000000000000000000e+00 -8.978935884732857087e-01 -6.485159802836424348e-01 1.552728803337071195e+00 1.448261384066970995e-07 2.459641662481689139e-01 3.952699262717458417e-01 4.035035090966134774e-01 4.112944220330461698e-01 5.534693320923792514e-01 7.650177851492644399e-01 8.660792549720635058e-01 8.772528589399053445e-01 1.273854268600796473e+02 1.406436318669648813e+02 1.119708116062960102e+02 7.341160617314535841e+01 1.184193099142868988e+02 2.001290502710856458e+02 1.114587109249563923e+02 7.067372673946728412e+01 1.240681319751134737e+02 1.494890768590097423e+02 1.606439100227404140e+02 7.490810061607893999e+01 1.264342782993040117e+02 1.488289332369313627e+02 1.205905675896024576e+02 8.329248812945478164e+01 1.238297281865821331e+00 3.343977595508196843e-01 8.023438609807731145e-03 4.790318852021740348e+00 3.069165727090057416e-01 2.799540277577955205e+00 6.696450706247426554e-01 4.739795338031539164e-03
1.184193099142868846e+02 2.001290502710856458e+02 1.114587109249563923e+02 7.067372673946728412e+01 1.000000000000000000e+00 -9.271412008279729111e-01 -5.934516868619623686e-01 1.439169285206016724e+00 1.845880835282297520e-07 2.209132893910897288e-01 3.952699182219534535e-01 2.424471073482297179e-01 3.565937553421585915e-01 5.118858088453387412e-01 6.713318448910795544e-01 8.035767768319685977e-01 8.083257347473056242e-01 1.037006730224905908e+02 1.631544701427487780e+02 1.164509828820447837e+02 6.286897633390636031e+01 1.120402750698582111e+02 2.206340180173933732e+02 1.118629798148627970e+02 6.177409410425315883e+01 1.266270973479709454e+02 1.688672106778599300e+02 1.468097233420757561e+02 6.402116220032698379e+01 1.292072389594857214e+02 1.687537438331429769e+02 1.225546014099797816e+02 6.982545136699120292e+01 1.086649526047234415e+00 2.934458245602198367e-01 7.040850279793097952e-03 4.215207611199374149e+00 2.693301141454536030e-01 2.456695302759066557e+00 5.876371605356461858e-01 4.159337530604768386e-03
1.037006730224905908e+02 1.631544701427487780e+02 1.164509828820447979e+02 6.286897633390635320e+01 0.000000000000000000e+00 -8.668318092809548236e-01 -6.388674971483394582e-01 1.605203878586429989e+00 1.337803267838372638e-07 4.396502654496813878e-01 2.591632546249451052e-01 3.667799140075696518e-01 6.892815358482520249e-01 7.645936248663564028e-01 5.560576233341202324e-01 8.106317479729582276e-01 1.193547846908070698e+00 1.702595088769716369e+02 1.094742703588673152e+02 1.177352292087085175e+02 9.101234834067585666e+01 1.563268215325630877e+02 1.407127342102381533e+02 1.255404193623055562e+02 9.291178691106013332e+01 1.585138310636703523e+02 1.328506771007250506e+02 1.517451078940091804e+02 9.087885817764205854e+01 1.567257014082221929e+02 1.331938957039622267e+02 1.347253734089095474e+02 1.056822306610765594e+02 1.189015896644419618e-01 2.880455498675978276e+00 1.021913112128121706e-02 3.598342003437537517e+00 4.665934464233385981e+00 1.232204406166681615e-01 1.001238187604795105e+00 4.822941670517568412e-03
1.563268215325630877e+02 1.407127342102381533e+02 1.255404193623055562e+02 9.291178691106013332e+01 1.000000000000000000e+00 -7.895276574811423975e-01 -4.477173806147655144e-01 1.568662065652481008e+00 3.134974582639437631e-07 2.352523067462800044e-01 2.219456995121112108e-01 2.772536098499633894e-01 3.550201255775580766e-01 4.988772345708333278e-01 7.712403715887100608e-01 9.012021534538789957e-01 8.346437379165054793e-01 1.643575095643637667e+02 1.352281608056887023e+02 1.253812657921553750e+02 8.174706534953607218e+01 1.530082119246646357e+02 1.541576117759143756e+02 1.227411249054944591e+02 7.837090995901351675e+01 1.516970392268581804e+02 1.442011644669287591e+02 1.434911357388074293e+02 8.251296683603115412e+01 1.257724622382032749e+02 1.317226370035767218e+02 1.174955196630177454e+02 8.563507470957263479e+01 1.095680910395951058e+00 2.958847176559609160e-01 7.099368341707134808e-03 4.238611368153057946e+00 2.715685762426214289e-01 2.477113440324141713e+00 5.925211428379634215e-01 4.193906703275505389e-03
1.530082119246646357e+02 1.541576117759143756e+02 1.227411249054944449e+02 7.837090995901351675e+01 1.000000000000000000e+00 -8.703335604775097600e-01 -5.897401399159956092e-01 1.549073018960976267e+00 2.375633368488957537e-07 2.393800899658882764e-01 3.653335599627867136e-01 3.185492710765744917e-01 3.792278545227152908e-01 5.353820011226685383e-01 7.400897873909387803e-01 8.393873633469808304e-01 8.486961497372940144e-01 1.463273747036353711e+02 1.503482307193404779e+02 1.267625429813694922e+02 7.509278253294063177e+01 1.481609279765370957e+02 1.801082733872424342e+02 1.273354860796918473e+02 7.202134511491595958e+01 1.450006739197103798e+02 1.565322749853216351e+02 1.536444935501487805e+02 7.609696370285332989e+01 1.346637600034233628e+02 1.529014019552120942e+02 1.278148154694651311e+02 8.219080074886599618e+01 1.198051523827198706e+00 3.235295362924617280e-01 7.762669751103989588e-03 4.634629289830498600e+00 2.969415123546168545e-01 2.708552739867295056e+00 6.478810129313395949e-01 4.585747792970663352e-03
1.346637600034233628e+02 1.529014019552120942e+02 1.278148154694651311e+02 8.219080074886599618e+01 3.000000000000000000e+00 -7.818496802888400543e-01 -1.517246266623224482e-01 1.288025266084642517e+00 1.013480726947592658e-05 2.163050176929807444e-01 3.704268946005285779e-01 2.551538510523272962e-01 4.991803705220062004e-01 7.727073336147439742e-01 8.837086460504408603e-01 7.824274965827884287e-01 1.016389699189018225e+00 1.541199895986529214e+02 1.335061353244439886e+02 1.232107559303405822e+02 8.189414771991391717e+01 1.424938376477926454e+02 1.585425246530495542e+02 1.200738302226395149e+02 7.711633553508403338e+01 1.377200224919765503e+02 1.329495951222446024e+02 1.525120597858071108e+02 8.002110647981308489e+01 1.319005976107126799e+02 1.386731689964902046e+02 1.184774480992146266e+02 9.087713312873495397e+01 2.474173805319964115e-01 1.100223511060421516e-01 1.605101939150316015e-01 4.907747389484640621e+00 3.567202486003402950e-01 1.120119187472995881e+00 1.410392680530225817e+00 4.337311171974275910e-03
1.319005976107126799e+02 1.386731689964902046e+02 1.184774480992146124e+02 9.087713312873495397e+01 3.000000000000000000e+00 -4.812118939435976461e-01 3.723571155038609692e-01 1.365219096608943916e+00 1.276844739002622898e-05 9.880730316037102112e-02 2.916118703505675702e-01 2.994489177366566057e-01 4.585057186899837434e-01 4.585646914998761092e-01 7.897269110271583070e-01 9.264357769580566782e-01 5.172472998971782143e-01 1.390878330570709522e+02 1.342649196213322682e+02 1.181445650407029291e+02 7.402211523423562767e+01 1.356928371065965848e+02 1.521767816722046973e+02 1.164892289379923227e+02 6.309704912906062901e+01 1.250566291737249855e+02 1.252613346861484160e+02 1.361947094650773522e+02 7.818468514154508853e+01 1.062556919638964388e+02 1.053012933514167457e+02 6.564376732510160650e+01 8.263891003257037937e+01 1.243725664327975794e-01 5.530639012750444838e-02 8.068578414741166271e-02 2.467042278607023853e+00 1.793172845075339528e-01 5.630651240308018890e-01 7.089807392677194287e-01 2.180293561899992929e-03
